seed,short_name,method,candidate_id,selected,config_json,selection_scope,validation_score,validation_final_avg_acc,validation_min_task_acc,validation_avg_forgetting
4,balanced_replay,baseline_balanced_replay,balanced_replay_cand_0,False,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 32, ""MEMORY_PER_TASK"": 64}",train_split_validation_only_no_final_test,0.6918522337046964,0.6766554108987011,0.4570286475682878,0.1220241678033338
4,balanced_replay,baseline_balanced_replay,balanced_replay_cand_1,False,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 96, ""MEMORY_PER_TASK"": 96}",train_split_validation_only_no_final_test,0.764027276523234,0.7278656023402676,0.5343104596935376,0.0690774871455498
4,balanced_replay,baseline_balanced_replay,balanced_replay_cand_2,True,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 192, ""MEMORY_PER_TASK"": 192}",train_split_validation_only_no_final_test,0.7858905722254395,0.7427992511996672,0.5816122584943371,0.0602796192946456
4,sparse_moe,baseline_sparse_moe,sparse_moe_cand_0,False,"{""SPARSE_MOE_ENTROPY_WEIGHT"": 0.0}",train_split_validation_only_no_final_test,-0.1071554975357766,0.0773182121414276,0.0,0.7378948387088171
4,sparse_moe,baseline_sparse_moe,sparse_moe_cand_1,True,"{""SPARSE_MOE_ENTROPY_WEIGHT"": 0.001}",train_split_validation_only_no_final_test,-0.1054046192020529,0.0787191460973982,0.0,0.736495061197805
4,sparse_moe,baseline_sparse_moe,sparse_moe_cand_2,False,"{""SPARSE_MOE_ENTROPY_WEIGHT"": 0.002}",train_split_validation_only_no_final_test,-0.1056043636834209,0.0787858572381587,0.0,0.7375608836863187
4,dense_moe,baseline_dense_moe,dense_moe_cand_0,True,"{""LR"": 0.001}",train_split_validation_only_no_final_test,-0.1071554975357766,0.0773182121414276,0.0,0.7378948387088171
4,hard_top1_moe,baseline_hard_top1_moe,hard_top1_moe_cand_0,True,"{""LR"": 0.001}",train_split_validation_only_no_final_test,-0.1066558976396581,0.0758505670446964,0.0,0.7300258587374187
4,noisy_topk_moe,baseline_noisy_topk_moe,noisy_topk_moe_cand_0,False,"{""SPARSE_MOE_ENTROPY_WEIGHT"": 0.0}",train_split_validation_only_no_final_test,-0.1046200297126058,0.0798532354903268,0.0,0.7378930608117308
4,noisy_topk_moe,baseline_noisy_topk_moe,noisy_topk_moe_cand_1,False,"{""SPARSE_MOE_ENTROPY_WEIGHT"": 0.001}",train_split_validation_only_no_final_test,-0.1075386644171841,0.0768511896820102,0.0,0.7375594163967777
